CandidateID,Skill
292,"agile,user stories,stakeholder management,scrum,product roadmap"
293,"machine learning,sql,nlp,statistics,python"
294,"agile,stakeholder management"
295,"sql,tableau,excel,reporting,data cleaning"
296,"power bi,reporting,data cleaning"
297,"mlops,python,keras,computer vision,cloud"
298,"cloud,python,keras,mlops,pytorch"
299,"data cleaning,excel,sql,tableau,power bi"
300,"agile,rest apis,system design,docker"
301,"agile,system design,docker"
302,"java,rest apis,agile"
303,"deep learning,sql,machine learning"
304,"agile,product roadmap,stakeholder management,user stories,scrum"
305,"system design,rest apis,docker"
306,"python,keras"
307,"system design,spring boot,git,docker,java"
308,"tableau,data cleaning,sql,reporting"
309,"tensorflow,computer vision,pytorch"
310,"power bi,excel,tableau"
311,"deep learning,pandas,machine learning,nlp"
312,"mlops,tensorflow,python"
313,"scrum,user stories,stakeholder management,product roadmap"
314,"system design,java,docker,spring boot,agile"
315,"deep learning,statistics,machine learning,python,pandas,sql"
316,machine learning
317,"stakeholder management,scrum"
318,"mlops,pytorch,python,cloud"
319,"python,cloud,mlops"
320,"scrum,stakeholder management,product roadmap,user stories"
321,"pandas,deep learning,machine learning,nlp,python"
322,"java,docker"
323,"machine learning,pandas,nlp,statistics,sql"
324,"power bi,excel,reporting,data cleaning"
325,"data cleaning,sql,power bi"
326,"product roadmap,stakeholder management,user stories,agile"
327,"machine learning,nlp,pandas,statistics"
328,"machine learning,sql,statistics"
329,"java,system design,git,agile"
330,"tensorflow,keras,computer vision,python,cloud,mlops"
331,"product roadmap,stakeholder management,organization"
332,"excel,sql,tableau,data cleaning,power bi"
333,"rest apis,docker,git,system design"
334,"machine learning,deep learning"
335,"tableau,data cleaning,reporting,excel"
336,"user stories,product roadmap"
337,"data cleaning,excel,power bi,reporting,tableau"
338,"mlops,cloud,computer vision,python,tensorflow,pytorch"
339,"machine learning,deep learning,nlp,pandas,statistics,sql"
340,"python,nlp,sql,pandas,deep learning"
341,"machine learning,nlp,deep learning,sql,statistics"
342,"git,rest apis"
343,"keras,computer vision,tensorflow,cloud,pytorch,python"
344,"cloud,keras,tensorflow,computer vision,mlops,pytorch"
345,python
346,"python,pandas,nlp,statistics,sql"
347,"pytorch,python"
348,"user stories,agile,product roadmap"
349,"power bi,reporting,tableau,data cleaning"
350,"deep learning,statistics,machine learning,sql"
351,"reporting,tableau"
352,"keras,tensorflow,computer vision,pytorch"
353,"excel,sql,data cleaning,power bi,reporting"
354,"docker,rest apis,system design,java,agile"
355,"nlp,statistics,machine learning,pandas"
356,rest apis
357,"rest apis,agile,spring boot,java,system design,docker"
358,"agile,spring boot,git,java"
359,"power bi,reporting,sql,excel"
360,"power bi,data cleaning,reporting,excel"
361,"rest apis,spring boot,java"
362,"computer vision,keras"
363,"sql,tableau,data cleaning,reporting,power bi"
364,"user stories,stakeholder management"
365,"tableau,reporting,data cleaning,excel,power bi"
366,"deep learning,machine learning,statistics,python,sql"
367,"sql,data cleaning,excel,power bi"
368,"tableau,excel"
369,"stakeholder management,product roadmap,scrum,agile,user stories"
370,"git,rest apis,docker,spring boot"
371,"agile,product roadmap,user stories"
372,"power bi,data cleaning,excel,reporting,sql,tableau"
373,"keras,mlops,cloud"
374,"sql,deep learning,python,statistics,nlp"
375,"sql,reporting,power bi"
376,"power bi,data cleaning,tableau,sql,excel"
377,"system design,rest apis,git,agile"
378,"agile,system design,java,git"
379,"python,statistics,machine learning,pandas"
380,"mlops,keras,python,pytorch"
381,"git,java,spring boot,docker"
382,"power bi,data cleaning"
383,"pandas,deep learning,nlp,python,statistics,machine learning"
384,"pytorch,mlops"
385,"mlops,python,cloud,keras,tensorflow"
386,"user stories,scrum,product roadmap"
387,"deep learning,statistics,machine learning,sql,pandas"
388,"machine learning,nlp,pandas,deep learning,sql"
389,"pandas,deep learning"
390,"scrum,product roadmap,agile,stakeholder management"
391,"deep learning,sql,pandas"
392,"sql,machine learning"
393,"tableau,data cleaning,reporting"
394,"mlops,tensorflow,computer vision,keras,python"
395,"system design,docker,spring boot"
396,"agile,scrum,user stories,product roadmap"
397,"excel,tableau"
398,"nlp,sql,deep learning,statistics,pandas"
399,"python,deep learning,pandas,statistics"
400,"java,docker,spring boot,agile"
401,"excel,data cleaning,power bi,tableau"
402,"reporting,excel,data cleaning,tableau,organization"
403,"computer vision,python,pytorch,keras,cloud,tensorflow"
404,"computer vision,mlops,cloud,python,keras"
405,"docker,rest apis,agile,spring boot,java,system design"
406,"keras,pytorch,computer vision,cloud,organization"
407,"tensorflow,python,cloud,computer vision"
408,"agile,user stories"
409,"excel,tableau,reporting,sql,power bi,word"
410,"cloud,computer vision,python,mlops,pytorch,tensorflow"
411,"deep learning,python,nlp"
412,"sql,statistics,deep learning,machine learning"
413,"sql,python,machine learning,statistics,pandas,nlp"
414,"excel,tableau"
415,"stakeholder management,agile,scrum,user stories,product roadmap"
416,"nlp,deep learning,sql"
417,"docker,system design,rest apis,java,git"
418,"power bi,tableau,sql"
419,"computer vision,mlops,tensorflow,pytorch,python"
420,"machine learning,pandas,nlp,python,statistics"
421,"scrum,user stories,agile,product roadmap,stakeholder management"
422,"sql,python,machine learning,statistics,nlp"
423,"spring boot,agile"
424,"deep learning,sql,statistics,machine learning,nlp,pandas,python,word"
425,"power bi,tableau,sql,reporting"
426,"nlp,statistics,deep learning,machine learning"
427,"nlp,deep learning,pandas,statistics,machine learning"
428,"tableau,data cleaning,sql,excel,reporting"
429,"java,rest apis,agile,docker,system design"
430,"agile,scrum"
431,"tensorflow,pytorch,keras,python,computer vision"
432,"reporting,sql,excel"
433,"agile,scrum,stakeholder management"
434,"agile,product roadmap,user stories,scrum"
435,"reporting,power bi,tableau,excel"
436,"sql,tableau,excel,power bi"
437,"data cleaning,tableau,sql,power bi"
438,"machine learning,pandas,python,statistics,sql"
439,"git,agile"
440,"rest apis,java"
441,"user stories,scrum,stakeholder management"
442,"deep learning,pandas,sql,statistics"
443,"product roadmap,stakeholder management,agile"
444,"sql,nlp,pandas,machine learning,python,deep learning,organization"
445,"system design,git,rest apis,docker,java,agile"
446,"tensorflow,cloud,pytorch"
447,"sql,reporting,excel"
448,nlp
449,"system design,rest apis,git"
450,"tableau,power bi,excel,reporting"
451,"power bi,tableau,excel"
452,"user stories,product roadmap,stakeholder management"
453,"python,machine learning,sql,deep learning"
454,"machine learning,nlp,python,sql,statistics"
455,"nlp,python,pandas,sql"
456,"cloud,keras"
457,"spring boot,rest apis,java,agile"
458,"user stories,agile"
459,"power bi,excel,tableau,data cleaning,reporting"
460,"sql,tableau,excel,reporting"
461,"stakeholder management,product roadmap,agile"
462,"keras,mlops,tensorflow,computer vision,python"
463,"reporting,sql,power bi,data cleaning,organization,excel"
464,"stakeholder management,scrum"
465,"data cleaning,reporting,excel,tableau,power bi,sql"
466,scrum
467,"python,deep learning,pandas,statistics,sql"
468,"stakeholder management,user stories,product roadmap"
469,"rest apis,git,agile,java,system design"
470,"stakeholder management,user stories"
471,"python,pytorch,mlops,cloud,computer vision,tensorflow"
472,"power bi,reporting,tableau"
473,"tensorflow,mlops,cloud,python,pytorch"
474,"docker,java"
475,"keras,tensorflow,cloud"
476,"stakeholder management,agile,scrum,product roadmap"
477,mlops
478,"tableau,power bi,sql"
479,agile
480,"scrum,agile,product roadmap,stakeholder management,user stories"
481,"sql,python,deep learning,machine learning,nlp"
482,"mlops,keras,computer vision,pytorch,cloud,python"
483,"git,agile,system design,docker"
484,"pytorch,tensorflow,mlops"
485,"sql,tableau,data cleaning,power bi"
486,"agile,stakeholder management,scrum,user stories,product roadmap"
487,data cleaning
488,"mlops,python,cloud,tensorflow"
489,"computer vision,python,cloud,pytorch,tensorflow,keras"
490,"keras,computer vision,python,pytorch"
491,"sql,statistics,nlp,pandas"
492,"statistics,sql,nlp,deep learning,pandas"
493,data cleaning
494,"agile,scrum"
495,"keras,python,tensorflow"
496,"system design,agile,rest apis"
497,"excel,power bi,reporting,tableau,data cleaning"
498,"rest apis,agile,system design,git,docker,spring boot,word"
499,"agile,product roadmap,user stories,scrum,stakeholder management"
500,"java,spring boot,docker,system design,rest apis"
501,"docker,rest apis,git,java,system design"
502,"mlops,cloud,pytorch"
503,"reporting,data cleaning"
504,"user stories,agile,product roadmap"
505,"sql,deep learning"
506,"power bi,data cleaning"
507,"sql,pandas,python,machine learning"
508,"cloud,pytorch"
509,"machine learning,pandas,python,nlp,statistics"
510,"git,system design"
511,"tensorflow,keras,cloud,python,mlops,pytorch"
512,"pytorch,keras,python"
513,"deep learning,python,sql,pandas"
514,"power bi,reporting,data cleaning,sql"
515,"statistics,python,machine learning,pandas,nlp"
516,scrum
517,"sql,statistics,nlp,pandas,deep learning"
518,"tensorflow,keras,computer vision,mlops,cloud"
519,"cloud,mlops,computer vision,pytorch,tensorflow"
520,"python,deep learning,nlp,sql"
521,"machine learning,nlp,deep learning,organization"
522,"python,mlops,pytorch"
523,"spring boot,agile,java,docker,rest apis,git"
524,"system design,agile,java"
525,"pytorch,computer vision,keras,cloud"
526,"machine learning,sql,pandas"
527,"cloud,mlops,pytorch,computer vision,python,tensorflow,organization"
528,"scrum,stakeholder management"
529,"sql,statistics,machine learning,nlp,deep learning"
530,"python,sql,machine learning,pandas,nlp"
531,"statistics,deep learning,sql,machine learning,python"
532,"java,agile,git"
533,"excel,sql,data cleaning,power bi,reporting"
534,"pytorch,mlops,keras,python,cloud,computer vision"
535,"system design,java,git,agile"
536,"sql,excel,tableau,data cleaning,reporting,power bi"
537,"excel,reporting,data cleaning,power bi"
538,"python,pytorch,tensorflow,keras,computer vision,mlops"
539,"reporting,tableau,sql"
540,"statistics,sql,deep learning,python"
541,"cloud,pytorch,mlops,keras"
542,"cloud,computer vision,pytorch,python,tensorflow,mlops"
543,"stakeholder management,user stories,agile"
544,"stakeholder management,scrum"
545,"spring boot,agile,docker,rest apis"
546,"keras,computer vision,python"
547,"excel,reporting,sql"
548,stakeholder management
549,"spring boot,rest apis,docker,agile"
550,"sql,nlp,statistics"
551,"sql,machine learning,pandas,deep learning,statistics,nlp"
552,"product roadmap,user stories,stakeholder management,scrum"
553,"git,agile,spring boot,rest apis"
554,"statistics,nlp"
555,"cloud,tensorflow,pytorch,keras,mlops"
556,"computer vision,pytorch,cloud,keras,python,mlops"
557,"sql,excel,tableau,reporting,power bi"
558,"tableau,excel,data cleaning,power bi,reporting"
559,"reporting,sql,excel,power bi,data cleaning"
560,"deep learning,nlp,python"
561,"java,rest apis,docker"
562,"agile,git,java,system design,docker"
563,product roadmap
564,"git,agile,rest apis,java,spring boot"
565,"cloud,tensorflow,mlops,computer vision,keras,python"
566,"spring boot,rest apis"
567,"tableau,power bi,reporting"
568,"power bi,data cleaning,tableau,reporting"
569,sql
570,"mlops,cloud,pytorch,tensorflow,computer vision,keras"
571,"reporting,power bi,excel,data cleaning,tableau,sql,organization"
572,"docker,rest apis,system design,spring boot"
573,"product roadmap,stakeholder management,agile"
574,"docker,spring boot,agile,git,system design,rest apis"
575,"stakeholder management,scrum,user stories"
576,"power bi,tableau,data cleaning"
577,"user stories,stakeholder management"
578,"stakeholder management,user stories"
579,"deep learning,nlp,machine learning,statistics,python"
580,"agile,git,docker,spring boot,system design"
581,"pandas,deep learning,sql,machine learning"
582,reporting
583,"stakeholder management,user stories,agile,product roadmap,scrum"
584,"python,cloud"
585,"data cleaning,excel,tableau"
586,"python,nlp,statistics"
587,"scrum,user stories,product roadmap"
588,"scrum,user stories,agile,stakeholder management,product roadmap"
589,"tensorflow,computer vision,keras,cloud,pytorch"
590,"keras,mlops,computer vision,pytorch,cloud"
591,"system design,docker,java"
592,"keras,tensorflow,pytorch,python"
593,stakeholder management
594,sql
595,"agile,java,git,rest apis,docker"
596,"reporting,sql,excel,data cleaning"
597,"sql,statistics"
598,"power bi,data cleaning,reporting,tableau,sql"
599,"cloud,pytorch,mlops,tensorflow"
600,cloud
601,"git,agile,spring boot"
602,"java,spring boot,agile,docker,git"
603,"nlp,sql,pandas,statistics"
604,"agile,user stories,scrum"
605,"sql,python,pandas,statistics,nlp"
606,"tableau,data cleaning,excel"
607,"excel,tableau,data cleaning"
608,"keras,tensorflow,cloud"
609,"data cleaning,excel,power bi,reporting,tableau,sql"
610,pandas
611,"java,docker"
612,"product roadmap,agile,scrum"
613,"user stories,stakeholder management,product roadmap"
614,"java,agile,spring boot"
615,"python,sql,pandas"
616,"docker,system design,agile,spring boot"
617,"agile,java,docker,git"
618,"python,mlops,keras"
619,"docker,system design,agile,spring boot"
620,"python,sql,statistics,pandas,machine learning"
621,"pytorch,tensorflow,keras,python"
622,"python,tensorflow,pytorch,keras,mlops,cloud"
623,"tensorflow,pytorch,keras,computer vision"
624,python
625,"system design,docker,git"
626,"computer vision,pytorch"
627,"sql,power bi,reporting"
628,"sql,statistics,nlp,machine learning"
629,"nlp,pandas,sql,python,deep learning"
630,"rest apis,java"
631,"sql,data cleaning,reporting,tableau"
632,"scrum,product roadmap,agile,user stories"
633,"product roadmap,user stories,stakeholder management,scrum,agile"
634,"power bi,data cleaning,tableau,excel"
635,"tensorflow,cloud,python,computer vision,pytorch,mlops"
636,"reporting,excel,power bi"
637,"power bi,excel,sql"
638,"java,spring boot,system design,git,agile"
639,"statistics,sql"
640,"pytorch,cloud,computer vision,mlops"
641,"nlp,pandas,machine learning,sql"
642,"deep learning,nlp,python,pandas"
643,"scrum,agile,stakeholder management,product roadmap"
644,"power bi,excel,sql,tableau,data cleaning,reporting"
645,"pandas,machine learning,sql,python"
646,"stakeholder management,user stories,product roadmap,agile"
647,"python,tensorflow,computer vision,cloud,word"
648,"excel,data cleaning,sql,power bi,reporting"
649,"keras,cloud,python,mlops,computer vision"
650,"sql,machine learning,statistics,nlp,pandas,deep learning,python"
651,"reporting,excel,power bi"
652,"agile,git,java,docker,spring boot,system design"
653,"python,sql,pandas,deep learning"
654,"machine learning,python"
655,"sql,reporting,tableau,power bi,data cleaning"
656,"java,system design,docker,git"
657,tableau
658,"statistics,sql,machine learning,nlp,pandas"
659,"agile,stakeholder management"
660,"scrum,user stories,product roadmap"
661,"machine learning,statistics,sql,deep learning,pandas,nlp"
662,"nlp,pandas,sql,statistics,machine learning,deep learning"
663,"sql,pandas,deep learning,statistics"
664,"cloud,pytorch,computer vision"
665,"stakeholder management,product roadmap,scrum"
666,"keras,mlops,cloud,tensorflow,pytorch,python"
667,"git,agile"
668,"tensorflow,pytorch"
669,"excel,word"
670,"computer vision,pytorch"
671,"cloud,keras,mlops,pytorch,python"
672,"mlops,tensorflow,pytorch"
673,"docker,rest apis,agile"
674,"pytorch,python,mlops,cloud,tensorflow,keras"
675,"user stories,product roadmap,scrum,stakeholder management"
676,"reporting,excel"
677,"mlops,python,keras,cloud"
678,"excel,data cleaning,reporting,power bi,sql"
679,"sql,power bi"
680,"agile,stakeholder management,product roadmap"
681,user stories
682,"tensorflow,python,pytorch"
683,"python,mlops,cloud"
684,"machine learning,deep learning,pandas,python"
685,"python,deep learning"
686,"agile,system design,docker"
687,"stakeholder management,scrum,agile,user stories"
688,"git,spring boot,rest apis"
689,"deep learning,python,pandas,machine learning,statistics"
690,"agile,spring boot,java,docker"
691,"user stories,stakeholder management,scrum"
692,"scrum,user stories"
693,"git,rest apis,docker,agile"
694,"power bi,data cleaning,tableau,excel,sql"
695,"tensorflow,python,mlops"
696,product roadmap
697,"tensorflow,pytorch,computer vision,keras,python"
698,"reporting,tableau,excel,power bi,sql"
699,"python,nlp,machine learning,sql,deep learning"
700,"data cleaning,sql,reporting"
701,"cloud,python,tensorflow"
702,"machine learning,pandas,python,statistics,deep learning"
703,"excel,data cleaning,power bi,tableau,reporting"
704,"excel,tableau,sql"
705,"product roadmap,agile,user stories,scrum"
706,"cloud,pytorch,tensorflow,python,keras,computer vision"
707,"mlops,python,pytorch"
708,"spring boot,agile,rest apis"
709,"data cleaning,tableau,power bi"
710,"git,java,spring boot"
711,"product roadmap,agile"
712,"cloud,mlops,word"
713,"git,agile,system design,spring boot,docker"
714,"pytorch,tensorflow,keras"
715,"excel,power bi,data cleaning"
716,"machine learning,pandas,nlp,sql,deep learning"
717,"data cleaning,reporting,power bi"
718,"docker,system design,agile,git,spring boot,java,organization"
719,"scrum,agile,stakeholder management"
720,"spring boot,rest apis,system design"
721,"agile,system design,git,docker"
722,"java,docker"
723,"spring boot,git,rest apis,docker"
724,"git,agile,rest apis,spring boot"
725,"agile,scrum,product roadmap,stakeholder management,user stories"
726,"python,machine learning"
727,"nlp,deep learning,sql,pandas,statistics"
728,"java,docker,system design,rest apis"
729,"system design,docker,git,spring boot,agile"
730,"docker,git,spring boot,system design,java"
731,"product roadmap,agile,user stories,stakeholder management"
732,"agile,scrum"
